Date	Grid	Trapline	Station	Trap	Observer	TrapType	Feed Used	Species	Fate	Age	Sex	TagChange	Unique	TagLeft	TagRight	Weight	ReproCond	Lactating	Hindfoot	Tail	Ear	Skull Width	Skull Length	Parasites	Orange Mites (Y/N)	Orange Mite Vial	Weather	Temperature	Comments
06/08/2020	Falls	703	8	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1539	1538	16	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	703	8	2	JV	Sherman	Sunflower Seeds	ECHIP	Escape																		Partly Cloudy	Cool	
06/08/2020	Falls	703	9	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1725	1724	20	PERF	N									Partly Cloudy	Cool	
06/08/2020	Falls	703	9	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Partly Cloudy	Cool	
06/08/2020	Falls	703	10	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1480	1479	15	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	703	10	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1537	1536	19	NSCR										Partly Cloudy	Cool	
06/08/2020	Falls	801	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Partly Cloudy	Cool	
06/08/2020	Falls	801	2	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Partly Cloudy	Cool	
06/08/2020	Falls	801	3	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1719	1718	18.5	NSCR										Partly Cloudy	Cool	
06/08/2020	Falls	801	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Partly Cloudy	Cool	
06/08/2020	Falls	801	4	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1717	1716	13.5	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	801	5	1	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	1715		90	NSCR										Partly Cloudy	Cool	
06/08/2020	Falls	801	5	2	JV	Sherman	Sunflower Seeds	DM	Recap	J	F	0	0	1748	1747	14.5	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	801	6	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1494	1493	13	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	801	6	2	JV	Sherman	Sunflower Seeds	ECHIP	Released					1715													Partly Cloudy	Cool	Caught in previous trap
06/08/2020	Falls	801	7	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	0003	0002	19	PERF/LACT	Y									Partly Cloudy	Cool	
06/08/2020	Falls	801	7	2	JV	Sherman	Sunflower Seeds	ECHIP	New Tag	A	M	0	1	0001		100	NSCR										Partly Cloudy	Cool	"Watched ECHIP go in trap while processing mouse at 7-1, botfly around genital"
06/08/2020	Falls	801	8	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1492	1491	13	NR	N									Partly Cloudy	Cool	2 fleas
06/08/2020	Falls	801	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Partly Cloudy	Cool	
06/08/2020	Falls	801	9	1	JV	Sherman	Sunflower Seeds	ECHIP	Released					1715													Partly Cloudy	Cool	Caught in previous trap
06/08/2020	Falls	801	10	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0016	0015	14.5	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	801	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Partly Cloudy	Cool	
06/08/2020	Falls	803	3	1	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1713		80	NR	N									Partly Cloudy	Cool	Botfly above genitals
06/08/2020	Falls	803	4	1	JV	Sherman	Sunflower Seeds	ECHIP	Released					1711													Partly Cloudy	Cool	Caught in previous trap
06/08/2020	Falls	803	5	1	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	1371		25.5	LACT	Y									Partly Cloudy	Cool	
06/08/2020	Falls	803	5	2	JV	Sherman	Sunflower Seeds	ECHIP	Released					1711													Partly Cloudy	Cool	Caught in previous trap
06/08/2020	Falls	803	6	1	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	F	0	1	0050		24	LACT	Y									Partly Cloudy	Cool	
06/08/2020	Falls	803	6	2	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	F	0	1	0049		17.5	PERF	Y									Partly Cloudy	Cool	
06/08/2020	Falls	803	7	1	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	F	0	1	0000		27	PREG	N									Partly Cloudy	Cool	
06/08/2020	Falls	803	7	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Partly Cloudy	Cool	
06/08/2020	Falls	803	8	1	JV	Sherman	Sunflower Seeds	ECHIP	Released						1952												Partly Cloudy	Cool	Caught in previous trap
06/08/2020	Falls	803	9	1	JV	Sherman	Sunflower Seeds	ECHIP	Released						1952												Partly Cloudy	Cool	Caught in previous trap
06/08/2020	Falls	803	10	1	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0		1952	90	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	803	10	2	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1711		75	NR	N									Partly Cloudy	Cool	
06/08/2020	Falls	901	4	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0014	0013	17.5	PERF	N									Partly Cloudy	Cool	
06/08/2020	Falls	901	6	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0		0012	18	NSCR										Partly Cloudy	Cool	Missing L ear
06/08/2020	Falls	303	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	3	1	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cool	
06/08/2020	Falls	303	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	5	2	SF	Sherman	Sunflower Seeds	STS	Trap Death																		Clear	Cool	
06/08/2020	Falls	303	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	7	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1881	1880	18.5	NR	N									Clear	Cool	
06/08/2020	Falls	303	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	8	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0069	0068	18	SCR										Clear	Cool	
06/08/2020	Falls	303	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	9	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	0092		75	NSCR										Clear	Cool	
06/08/2020	Falls	303	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	303	10	2	SF	Sherman	Sunflower Seeds	ECHIP	Escape																		Clear	Cool	
06/08/2020	Falls	401	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	1	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0067	0066	15	NR	N									Clear	Cool	
06/08/2020	Falls	401	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	4	1	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1996	1995	17.5	NSCR								Y		Clear	Cool	Orange mites on L ear behind tag
06/08/2020	Falls	401	4	2	SF	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	0065	0064	19	LACT	Y									Clear	Cool	
06/08/2020	Falls	401	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	5	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	6	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1925	1924	13.5	NR	N									Clear	Cool	
06/08/2020	Falls	401	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	8	1	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cool	
06/08/2020	Falls	401	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	401	10	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0063	0062	7	NSCR										Clear	Cool	
06/08/2020	Falls	501	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	0079	0078	19	SCR										Clear	Cool	
06/08/2020	Falls	501	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1907	1896	18.5	NR	N									Clear	Cool	
06/08/2020	Falls	501	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	4	1	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1895	1894	24.5	SCR								Y		Clear	Cool	Orange mites on L ear
06/08/2020	Falls	501	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	6	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	0076	0075	20.5	SCR								Y		Clear	Cool	Orange mites behind tag on R ear
06/08/2020	Falls	501	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	8	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	501	9	2	SF	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	0085	0084	14	NR	N									Clear	Cool	
06/08/2020	Falls	501	10	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0074	0073	17.5	PERF	N									Clear	Cool	
06/08/2020	Falls	503	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	1	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cool	
06/08/2020	Falls	503	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	4	1	SF	Sherman	Sunflower Seeds	Trap Disturbance																			Clear	Cool	Stuffing was pulled out
06/08/2020	Falls	503	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	1	1889	0083	15	NR	N									Clear	Cool	Retagged R ear
06/08/2020	Falls	503	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	7	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	1	1921	0072	20	NSCR										Clear	Cool	Retagged R ear
06/08/2020	Falls	503	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
06/08/2020	Falls	503	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	Back door of trap was open
06/08/2020	Falls	503	10	1	SF	Sherman	Sunflower Seeds	STS	Trap Death																		Clear	Cool	
06/08/2020	Falls	503	10	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0071	0070	15	NR	N									Clear	Cool	
05/08/2020	Falls	701	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	701	3	1	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	1013		22.5	LACT	Y									Raining	Cool	
05/08/2020	Falls	701	4	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1721	1720	17.5	SCR										Raining	Cool	Second deer mouse in trap escaped
05/08/2020	Falls	701	5	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1723	1722	15.5	NSCR										Raining	Cool	
05/08/2020	Falls	701	5	2	JV	Sherman	Sunflower Seeds	RBV	New Tag	A	M	0	1	0020		20.5	NSCR								Y		Raining	Cool	Orange mites on base of both ears and along L collarbone
05/08/2020	Falls	701	6	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	0019	0018	19.5	PERF	N									Raining	Cool	
05/08/2020	Falls	701	6	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	701	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	701	8	1	JV	Sherman	Sunflower Seeds	SOREX	Released																		Raining	Cool	
05/08/2020	Falls	701	8	2	JV	Sherman	Sunflower Seeds	RBV	Recap	A	F	0	0	1955		17.5	NR	N							Y		Raining	Cool	Orange mites on base of both ears
05/08/2020	Falls	701	9	1	JV	Sherman	Sunflower Seeds	STS	Released																		Raining	Cool	
05/08/2020	Falls	701	10	1	JV	Sherman	Sunflower Seeds	RS	New Tag	A	M	0	1	0017		160	NSCR										Raining	Cool	
05/08/2020	Falls	701	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	703	1	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0024	0023	16.5	NSCR										Raining	Cool	
05/08/2020	Falls	703	4	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1539	1538	17	NR	N									Raining	Cool	
05/08/2020	Falls	703	4	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	703	5	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	703	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	703	6	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	0022	0021	19	PREG/LACT	Y									Raining	Cool	
05/08/2020	Falls	703	6	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1533	1532	21.5	PERF	N									Raining	Cool	
05/08/2020	Falls	703	7	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1702	1701	17.5	NSCR										Raining	Cool	
05/08/2020	Falls	703	7	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1957	1956	15.5	NSCR										Raining	Cool	Rip in R ear
05/08/2020	Falls	703	8	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1480	1479	16	NR	N									Raining	Cool	
05/08/2020	Falls	703	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	703	9	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1484	1483	17.5	NSCR								Y		Raining	Cool	Orange mites on base of L ear
05/08/2020	Falls	703	9	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1537	1536	18.5	NSCR										Raining	Cool	
05/08/2020	Falls	703	10	1	JV	Sherman	Sunflower Seeds	RBV	New Tag	A	F	0	1	1951		30.5	PREG/LACT	Y							Y		Raining	Cool	"Orange mites base of both ears, large scab on back above tail, cut on base of tail"
05/08/2020	Falls	801	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	801	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	801	3	2	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	1715		90	NSCR										Raining	Cool	
05/08/2020	Falls	801	4	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0016	0015	15	NR	N									Raining	Cool	1 flea
05/08/2020	Falls	801	5	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1717	1716	15.5	NR	N									Raining	Cool	1 flea
05/08/2020	Falls	801	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	801	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	801	6	2	JV	Sherman	Sunflower Seeds	ECHIP	Released					1715													Raining	Cool	Caught in previous trap
05/08/2020	Falls	801	7	1	JV	Sherman	Sunflower Seeds	SOREX	Trap Death																		Raining	Cool	
05/08/2020	Falls	801	7	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	801	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	801	8	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1494	1493	14.5	NR	N									Raining	Cool	
05/08/2020	Falls	801	9	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	801	9	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1492	1491	13	NR	N									Raining	Cool	
05/08/2020	Falls	803	8	1	JV	Sherman	Sunflower Seeds	ECHIP	Released						1952												Raining	Cool	Caught in previous trap
05/08/2020	Falls	803	10	1	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0		1952	90	NR	N									Raining	Cool	
05/08/2020	Falls	901	7	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0014	0013	18	PERF	N									Raining	Cool	Trap on its side
05/08/2020	Falls	901	7	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	901	9	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	M	0	1		0012	19.5	SCR										Raining	Cool	"Missing L ear, blood around area, fur missing and scabbing on area, orange mites on L ear area and at base of R ear and above the L eye, hole in R ear, 1 flea, did not eat seeds in trap"
05/08/2020	Falls	303	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1913	1912	19	SCR										Raining	Cool	
05/08/2020	Falls	303	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	3	2	SF	Sherman	Sunflower Seeds	STS	Released																		Raining	Cool	
05/08/2020	Falls	303	4	1	SF	Sherman	Sunflower Seeds	ECHIP	New Tag	A	M	0	1	0092		75	NSCR										Raining	Cool	
05/08/2020	Falls	303	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1915	1914	23.5	SCR										Raining	Cool	
05/08/2020	Falls	303	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	6	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1885	1884	21	NR	N									Raining	Cool	
05/08/2020	Falls	303	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	7	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	0094	0093	22	SCR										Raining	Cool	
05/08/2020	Falls	303	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	8	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0089	0088	16.5	PERF	N									Raining	Cool	
05/08/2020	Falls	303	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	9	2	SF	Sherman	Sunflower Seeds	STS	Trap Death																		Raining	Cool	
05/08/2020	Falls	303	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	303	10	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	4	1	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1996	1995	17.5	NSCR								Y		Raining	Cool	Orange mites on L ear behind tag
05/08/2020	Falls	401	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	5	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	6	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1925	1924	15	NR	N									Raining	Cool	
05/08/2020	Falls	401	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	8	1	SF	Sherman	Sunflower Seeds	STS	Released																		Raining	Cool	
05/08/2020	Falls	401	8	2	SF	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	0087	0086	12.5	NR	N									Raining	Cool	
05/08/2020	Falls	401	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	401	10	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	501	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	501	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	501	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
05/08/2020	Falls	501	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1907	1896	17.5	NR	N									Raining	Cool	
05/08/2020	Falls	501	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
